User25287;Restaurant31;-0.302013
User45110;Restaurant50;5.269798
User53493;Restaurant19;2.520135
User16630;Restaurant10;-2.565818
User48335;Restaurant8;-0.562623
User9619;Restaurant90;0.194272
User67625;Restaurant48;-0.931011
User27976;Restaurant57;1.593329
User10527;Restaurant17;1.302502
User26355;Restaurant2;-0.654268
User12571;Restaurant18;-1.826817
User30307;Restaurant61;1.677929
User17802;Restaurant71;3.877833
User18767;Restaurant12;1.108287
User36277;Restaurant69;3.789375
User34746;Restaurant41;2.220498
User6985;Restaurant20;-1.823694
User14851;Restaurant15;-3.800680
User32797;Restaurant42;2.588743
User37056;Restaurant28;1.939450
User6350;Restaurant10;0.048812
User20166;Restaurant32;4.780241
User70499;Restaurant5;-5.498639
User55150;Restaurant21;2.857989
User47916;Restaurant96;0.651183
User15614;Restaurant74;-1.622884
User3131;Restaurant87;1.391227
User4789;Restaurant35;0.491579
User12014;Restaurant65;2.793816
User1897;Restaurant89;-1.133576
User38786;Restaurant8;-0.151276
User17562;Restaurant100;1.108063
User2809;Restaurant11;2.898552
User58641;Restaurant13;7.407115
User34659;Restaurant55;-2.192648
User4463;Restaurant31;6.041951
User6721;Restaurant18;1.008031
User2291;Restaurant5;4.615419
User34073;Restaurant94;-2.611710
User53147;Restaurant20;-3.130728
User40051;Restaurant36;3.029278
User25922;Restaurant40;7.731955
User45831;Restaurant29;1.726301
User16328;Restaurant16;-4.309037
User13574;Restaurant50;1.224560
User22001;Restaurant10;4.078959
User4377;Restaurant28;-4.736429
User20773;Restaurant66;5.526169
User28853;Restaurant11;1.172672
User46641;Restaurant45;-1.912753
User32742;Restaurant13;-4.135050
User48216;Restaurant21;4.887076
User41515;Restaurant38;-3.172034
User10058;Restaurant15;-1.977615
User5544;Restaurant19;-1.648787
User29142;Restaurant22;-1.607583
User56917;Restaurant36;0.246793
User2192;Restaurant93;2.416018
User40716;Restaurant39;-0.836834
User18816;Restaurant27;4.353354
User38578;Restaurant32;1.912952
User44918;Restaurant6;6.038488
User32873;Restaurant10;1.540541
User14956;Restaurant28;-1.757510
User47535;Restaurant3;-1.820869
User8879;Restaurant45;-0.127832
User66328;Restaurant68;3.672607
User31734;Restaurant37;-2.470620
User17919;Restaurant40;1.337263
User45124;Restaurant7;1.326081
User21894;Restaurant81;1.914899
User35797;Restaurant85;-0.072203
User34819;Restaurant32;2.215060
User12701;Restaurant13;-4.423293
User43603;Restaurant72;-1.902800
User14890;Restaurant90;0.728439
User45918;Restaurant18;-0.855757
User35854;Restaurant6;-1.512617
User22264;Restaurant69;-1.813173
User59775;Restaurant49;2.774701
User23467;Restaurant67;0.337442
User12622;Restaurant16;-0.441377
User16809;Restaurant23;-8.435996
User32792;Restaurant91;1.266833
User13250;Restaurant55;4.801505
User22592;Restaurant4;1.585029
User70453;Restaurant8;-3.277606
User46452;Restaurant97;0.127995
User21558;Restaurant16;-5.560114
User69678;Restaurant16;-2.925531
User36837;Restaurant21;9.821733
User26173;Restaurant12;0.200153
User18135;Restaurant11;-0.644126
User27331;Restaurant33;-4.123432
User34298;Restaurant47;0.855769
User47048;Restaurant70;0.365560
User43439;Restaurant16;-3.299060
User25396;Restaurant36;1.671340
User31687;Restaurant20;-1.334648
User53947;Restaurant19;-2.233695
User33351;Restaurant37;-1.266384
User29164;Restaurant22;-3.021059
User62201;Restaurant13;-0.792136
User34461;Restaurant56;-4.819365
User72646;Restaurant91;-0.578514
User14710;Restaurant9;-1.864769
User47281;Restaurant48;0.828555
User24901;Restaurant8;-6.994156
User69778;Restaurant8;-2.652297
User14046;Restaurant70;4.455901
User44771;Restaurant79;-0.988109
User67170;Restaurant18;1.100569
User38055;Restaurant55;-1.315026
User28634;Restaurant72;0.419237
User59343;Restaurant84;-0.315366
User580;Restaurant36;1.386656
User31316;Restaurant49;0.283387
User69743;Restaurant62;-1.851027
User9431;Restaurant34;2.326862
User18018;Restaurant54;3.083484
User59604;Restaurant8;0.033741
User8986;Restaurant60;-2.617008
User16399;Restaurant32;-0.160794
User26506;Restaurant65;-1.032741
User28972;Restaurant56;4.242698
User42166;Restaurant94;-1.520365
User18571;Restaurant95;0.736492
User4120;Restaurant11;4.758014
User7272;Restaurant27;5.746718
User25441;Restaurant11;5.899812
User12333;Restaurant19;1.487975
User15798;Restaurant23;-2.529201
User67371;Restaurant5;2.700843
User45909;Restaurant54;4.084339
User38495;Restaurant61;0.166024
User13721;Restaurant56;2.872215
User38302;Restaurant37;0.474447
User59650;Restaurant53;3.404567
User42718;Restaurant80;1.082929
User57401;Restaurant62;5.250530
User38029;Restaurant19;-0.431277
User43138;Restaurant26;2.666029
User3561;Restaurant12;6.841413
User42071;Restaurant87;1.364396
User15805;Restaurant54;3.060046
User29801;Restaurant9;-0.838615
User62931;Restaurant20;-3.622174
User68964;Restaurant7;-0.708724
User61209;Restaurant66;-0.952807
User36841;Restaurant5;4.269088
User47113;Restaurant63;-5.773605
User4040;Restaurant23;-1.090423
User29541;Restaurant15;-1.459129
User42759;Restaurant45;4.451073
User63980;Restaurant88;3.468043
User47139;Restaurant31;3.792696
User70757;Restaurant27;1.031886
User17429;Restaurant54;-1.076859
User31959;Restaurant56;-2.943515
User43295;Restaurant88;-3.639065
User9551;Restaurant65;-1.478547
User23595;Restaurant13;-1.563069
User32879;Restaurant5;-3.879689
User8818;Restaurant38;-1.588507
User20922;Restaurant39;-0.399306
User53805;Restaurant48;1.907619
User33928;Restaurant5;-2.168643
User21849;Restaurant49;4.658259
User36288;Restaurant1;2.719165
User1045;Restaurant13;1.988559
User41740;Restaurant31;3.688283
User10012;Restaurant4;-1.032919
User67711;Restaurant84;-1.892267
User57090;Restaurant79;-2.004056
User3166;Restaurant26;5.436227
User21923;Restaurant54;0.912172
User22643;Restaurant28;6.154359
User37855;Restaurant46;-2.019452
User21224;Restaurant46;0.171086
User39495;Restaurant15;-1.860705
User67846;Restaurant62;3.718700
User23301;Restaurant99;-0.587344
User32705;Restaurant19;-0.359192
User37274;Restaurant88;2.067989
User38974;Restaurant64;0.350085
User21276;Restaurant29;0.384554
User29143;Restaurant84;-2.283610
User17074;Restaurant9;4.256460
User11305;Restaurant49;-1.371183
User36792;Restaurant66;1.805251
User28692;Restaurant28;-0.159887
User29765;Restaurant9;-1.988345
User429;Restaurant68;3.129156
User60913;Restaurant7;-0.048325
User10170;Restaurant35;4.859380
User39617;Restaurant99;0.443183
User57729;Restaurant49;0.969265
User28538;Restaurant47;0.787603
User53607;Restaurant7;-4.290549
User19727;Restaurant36;4.352070
User72341;Restaurant27;-1.565809
User43461;Restaurant73;1.083020
User29655;Restaurant27;4.209882
User58779;Restaurant36;-0.328129
User3766;Restaurant37;1.539761
User36711;Restaurant36;5.634239
User17903;Restaurant62;6.184694
User30676;Restaurant16;4.913641
User16757;Restaurant36;0.052072
User26951;Restaurant47;3.186817
User28084;Restaurant37;1.740961
User31685;Restaurant72;9.302729
User31778;Restaurant68;-1.571793
User13234;Restaurant80;1.557345
User25510;Restaurant92;3.914098
User28162;Restaurant45;0.687318
User24130;Restaurant47;0.992015
User16978;Restaurant70;0.208455
User5663;Restaurant66;4.126743
User41341;Restaurant79;1.343915
User21641;Restaurant27;3.557181
User46159;Restaurant68;1.295632
User1738;Restaurant4;-2.061435
User17730;Restaurant14;-2.004393
User25216;Restaurant98;1.640404
User1528;Restaurant32;6.201919
User36365;Restaurant40;2.295560
User32850;Restaurant25;1.502270
User43207;Restaurant51;5.016518
User16415;Restaurant61;1.516125
User58165;Restaurant32;-2.311283
User43374;Restaurant48;8.349254
User9905;Restaurant34;4.970925
User248;Restaurant48;1.030003
User43350;Restaurant98;1.875182
User3438;Restaurant1;0.974179
User8367;Restaurant50;-0.818770
User30924;Restaurant25;-2.042986
User39776;Restaurant42;4.769888
User70513;Restaurant7;-2.389125
User18438;Restaurant22;1.851927
User32454;Restaurant16;-3.370783
User30468;Restaurant75;1.788407
User1676;Restaurant9;2.636726
User3668;Restaurant33;-8.025520
User43412;Restaurant63;-2.934593
User72966;Restaurant49;5.876753
User44525;Restaurant18;-1.376346
User42698;Restaurant58;-9.663442
User48081;Restaurant49;-0.238867
User70208;Restaurant16;-8.162478
User63550;Restaurant62;4.685415
User4277;Restaurant63;1.595005
User42698;Restaurant2;-4.662933
User5875;Restaurant74;1.945368
User4237;Restaurant6;-5.284831
User44747;Restaurant16;1.055574
User55674;Restaurant15;1.737916
User35564;Restaurant85;3.729522
User31678;Restaurant42;1.253986
User291;Restaurant89;0.497981
User32116;Restaurant97;-0.978480
User1624;Restaurant78;0.879762
User18054;Restaurant22;1.782318
User67538;Restaurant17;-3.787572
User58560;Restaurant18;-2.054776
User29641;Restaurant94;1.590471
User42348;Restaurant68;2.396922
User9241;Restaurant72;1.027905
User4074;Restaurant24;-2.632531
User42874;Restaurant48;1.004042
User60903;Restaurant39;0.497956
User13338;Restaurant53;4.620864
User30679;Restaurant82;0.347609
User47818;Restaurant24;-0.719598
User65693;Restaurant85;-3.759843
User3710;Restaurant55;2.357158
User41836;Restaurant50;2.845385
User41738;Restaurant10;3.024410
User47927;Restaurant63;0.053577
User6727;Restaurant39;2.382668
User26555;Restaurant96;4.026930
User24512;Restaurant55;3.063138
User11348;Restaurant12;-0.060792
User2526;Restaurant15;-2.217397
User30089;Restaurant69;2.609144
User59596;Restaurant18;-2.222691
User8104;Restaurant22;2.939436
User42078;Restaurant16;-2.977240
User34691;Restaurant2;-0.587289
User1956;Restaurant46;0.976375
User51803;Restaurant50;3.031154
User35010;Restaurant30;-5.991266
User31750;Restaurant70;4.718988
User10718;Restaurant70;0.924125
User20945;Restaurant69;1.824845
User28531;Restaurant11;1.130039
User46855;Restaurant67;-0.465556
User24808;Restaurant73;-4.099815
User31229;Restaurant20;2.924366
User5024;Restaurant55;-0.919275
User27390;Restaurant79;1.816781
User13413;Restaurant9;3.966012
User25194;Restaurant57;-3.145810
User6395;Restaurant2;-0.535582
User8249;Restaurant69;3.001395
User25933;Restaurant18;-5.355657
User69456;Restaurant5;1.492066
User2420;Restaurant56;6.071346
User51468;Restaurant18;-1.271870
User33598;Restaurant8;0.296969
User47551;Restaurant95;3.699844
User60470;Restaurant17;-2.190490
User26061;Restaurant10;-6.781541
User24180;Restaurant34;4.035225
User59409;Restaurant32;2.466112
User29686;Restaurant37;0.422632
User28777;Restaurant11;6.321141
User15809;Restaurant23;2.974419
User44024;Restaurant48;4.011334
User2632;Restaurant27;5.673405
User16040;Restaurant14;-3.593633
User14564;Restaurant9;-1.077785
User29527;Restaurant73;2.822447
User11147;Restaurant20;0.438404
User14168;Restaurant53;3.611887
User14870;Restaurant24;-3.475910
User34474;Restaurant13;2.822886
User8759;Restaurant12;1.038159
User47057;Restaurant46;0.278207
User48157;Restaurant3;4.734024
User47015;Restaurant33;-1.360492
User19855;Restaurant14;0.447985
User36789;Restaurant68;6.158631
User19905;Restaurant24;2.103139
User2614;Restaurant63;2.093716
User23747;Restaurant48;-0.144418
User35567;Restaurant87;1.819778
User14714;Restaurant22;-0.456172
User8931;Restaurant24;-3.287405
User27467;Restaurant27;-2.251291
User43998;Restaurant60;-0.191862
User43525;Restaurant13;-3.982871
User16752;Restaurant67;-2.700226
User26680;Restaurant62;1.293019
User42083;Restaurant25;2.733162
User42406;Restaurant65;2.655488
User29497;Restaurant11;4.315214
User27270;Restaurant33;-4.708953
User30336;Restaurant15;-5.755211
User8715;Restaurant32;0.098123
User17741;Restaurant28;-0.703882
User26051;Restaurant87;1.138666
User45129;Restaurant15;1.539709
User32983;Restaurant42;-4.186810
User10559;Restaurant18;-2.764159
User23483;Restaurant36;4.250930
User563;Restaurant68;2.337469
User42599;Restaurant8;-2.053362
User43533;Restaurant52;-0.886894
User42239;Restaurant43;6.030704
User21144;Restaurant81;-0.215486
User12252;Restaurant69;6.817966
User31204;Restaurant86;-6.349118
User40859;Restaurant17;1.013735
User54427;Restaurant32;0.438598
User7064;Restaurant60;0.051861
User61049;Restaurant8;-4.018864
User37171;Restaurant45;3.154854
User26579;Restaurant47;2.930423
User21614;Restaurant5;-0.783003
User8629;Restaurant23;1.317674
User28168;Restaurant58;4.527554
User33122;Restaurant62;-0.476215
User18869;Restaurant46;3.388538
User20696;Restaurant65;1.965011
User58036;Restaurant26;1.184732
User34975;Restaurant74;-1.767793
User69821;Restaurant5;1.963002
User27963;Restaurant12;-1.611351
User34965;Restaurant43;-2.664168
User48068;Restaurant18;-3.260738
User34642;Restaurant44;-0.721998
User27619;Restaurant48;4.104614
User40479;Restaurant42;0.569751
User27251;Restaurant56;1.637133
User26421;Restaurant86;-1.829405
User63774;Restaurant17;0.306131
User13083;Restaurant5;1.434502
User21090;Restaurant5;3.080274
User49566;Restaurant17;0.128142
User27047;Restaurant66;3.067146
User2331;Restaurant16;0.766597
User17151;Restaurant68;0.850202
User46299;Restaurant43;7.959955
User51154;Restaurant18;8.093366
User55243;Restaurant62;3.732524
User23643;Restaurant50;-2.553904
User25643;Restaurant11;0.073344
User16400;Restaurant68;2.365171
User22339;Restaurant62;2.205734
User23642;Restaurant80;6.825632
User31432;Restaurant61;-2.528215
User40951;Restaurant25;-1.497416
User27808;Restaurant32;2.935292
User3788;Restaurant14;0.289751
User734;Restaurant53;7.675625
User18660;Restaurant47;-0.404718
User17487;Restaurant93;5.972482
